Site,Hole,Core,Type,Section,Interval,Depth CSF,TotalCPS,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Mo,Ag,Ba
U1523,B,21,F,CC,4,135.3,157260,264,9621,164608,585,1942,25894,-3633,62245,37555,19441,929,1836,153183,4641,290,898,1033,6515,11220,1579,14576,310,197303,3549
U1523,B,21,F,CC,6,135.32,147521,214,8749,151549,474,926,23867,-2584,58438,35466,17653,997,2300,135291,4355,228,1277,1044,6656,10517,1486,13440,323,222205,2012
U1523,B,21,F,CC,8,135.34,149568,175,9486,159779,701,1338,24365,-3305,58068,36652,17728,1012,1721,134143,4544,210,729,948,6486,10865,1578,12927,212,519822,5572
U1523,B,21,F,CC,24,135.5,150084,260,10020,158707,726,1300,21125,-3426,60022,33645,18530,959,2522,147655,4382,232,859,1117,6981,10280,1654,13010,23,216704,1653
U1523,B,21,F,CC,26,135.52,145833,201,8384,143870,563,1174,21899,-1937,56016,35165,17604,1102,2414,148251,4451,219,939,1122,6261,9513,1714,11737,-127,214880,1696
U1523,B,23,X,1,28,145.48,122508,136,6408,120483,413,808,17395,-934,43899,27137,13555,855,1846,117551,4115,286,762,934,4382,6119,1257,7976,-2182,522633,4505
U1523,B,23,X,1,34,145.54,128592,171,8295,132353,376,665,17061,-2085,49711,28586,14746,838,1766,127521,4050,195,732,818,5918,9053,1520,11259,64,218668,1597
U1523,B,23,X,1,40,145.6,135520,159,7312,140167,584,1608,19878,-2092,48349,27361,15502,1095,1759,138350,4392,329,912,1397,6189,7726,1524,10014,-15,218218,1285
U1523,B,23,X,1,44,145.64,127936,193,7731,130865,541,806,18308,-1999,48225,28920,14849,995,1869,124119,4090,204,815,966,5938,8970,1509,12889,-27,190636,1384
U1523,B,23,X,1,84,146.04,118477,89,5738,99658,405,762,14124,-105,43978,23378,13596,994,1688,133019,4089,214,778,838,6003,7769,1338,10503,-1306,518137,4418
U1523,B,23,X,1,86,146.06,142308,234,8805,138686,616,1143,18194,-1890,57990,33289,17108,726,2220,156789,4301,243,863,921,6538,8378,1476,11304,-134,523183,4828
U1523,B,23,X,1,88,146.08,157469,370,11052,167027,628,1063,20251,-4123,64963,38586,18910,796,2320,173737,4311,264,1083,1131,7280,8818,1643,13343,583,520506,4800
U1523,B,23,X,1,90,146.1,152512,295,10710,159630,612,1408,20515,-3966,62767,36446,18368,926,2237,164910,4314,203,866,1124,7196,8734,1689,11209,-107,519034,4915
U1523,B,23,X,1,92,146.12,146210,261,9702,146820,521,1122,19679,-3126,59495,33970,17996,958,2766,158298,4255,233,924,950,6759,8380,1612,10160,30,213278,1577
U1523,B,23,X,1,94,146.14,139309,234,8997,140683,598,1262,20122,-2334,56162,30998,17258,916,2095,140504,4192,265,765,988,6252,9257,1505,11814,205,216795,1707
U1523,B,23,X,1,98,146.18,129592,209,7635,121362,431,1532,19452,-1407,50071,31643,16401,633,1772,128480,4159,255,813,811,5546,9647,1373,11548,-1324,213923,1701
U1523,B,23,X,1,104,146.24,130591,156,7305,113870,373,792,16409,28,55696,30396,16034,761,1895,140216,4090,208,714,718,6281,8572,1300,11208,-1388,215913,1856
U1523,B,23,X,1,106,146.26,126515,145,6743,109458,430,889,15673,-129,52744,29486,15831,631,1937,133736,4042,209,720,693,6164,8654,1345,11195,-1184,221987,1499
U1523,B,23,X,1,126,146.46,137780,235,7708,133394,439,1180,26023,-2645,51828,27507,17439,716,1738,133723,4198,249,872,1148,6585,10976,1684,16429,-81,218535,2172
U1523,B,23,X,1,128,146.48,141392,183,7792,133333,480,1092,24598,-3928,53417,26822,17308,931,1805,146642,4397,199,991,1365,7626,10660,1870,16143,322,216439,1986
U1523,B,23,X,1,130,146.5,158697,252,10937,160815,581,1469,24614,-4269,66286,31015,19749,1022,2124,170336,4378,257,972,1299,7732,10750,1880,14404,172,519037,5698
U1523,B,23,X,1,140,146.6,105584,124,5115,87761,316,866,14220,-620,33673,15915,10360,442,1386,90059,4254,188,720,815,5319,7637,1360,10243,83,222697,1400
