Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF), Sample_ID ,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,Si/Ca,ln(Si/Ca),ln(Si/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Ni/Ca,ln(Ni/Ca),ln(Ni/Ca) predicted,Zn/Ca,ln(Zn/Ca),ln(Zn/Ca) predicted,Br/Ca,ln(Br/Ca),ln(Br/Ca) predicted,Rb/Ca,ln(Rb/Ca),ln(Rb/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Cl/Ca,ln(Cl/Ca),Cu/Ca,ln(Cu/Ca),ln(Cu/Ca) predicted
U1456,A,5,H,3,118,37.18,41.18,1180,9581,129108,-1735,-2492,68611,-37232,45530,799798,22790,1114,741,328651,59803,676,141,366,57,796,1815,17249,145,3843,275,327,127,23,0.011979275,-4.424577225,-0.942524058,0.16142576,-1.823709932,-0.038213331,0.056926874,-2.865987746,-2.14921306,0.028494695,-3.558037353,-4.055874077,0.000926484,-6.984113849,-5.705585172,0.410917507,-0.889362798,-1.425568085,0.000845213,-7.075921399,-8.08827287,0.000457616,-7.689481141,-7.06227837,0.000995251,-6.912515289,-8.064324966,0.002269323,-6.088273728,-7.417080953,0.021566696,-3.836605025,-5.171046723,0.004804963,-5.338105884,-7.689428226,0.085785411,-2.455906324,0.000176295,-8.643354584,-8.226657351
U1456,A,5,H,3,120,37.2,41.2,1200,9308,125165,-1704,-1591,72253,-24483,47006,730856,24579,809,879,337563,42720,579,84,366,84,737,1659,15267,282,3744,489,50,122,33,0.012735751,-4.363342204,-0.915954183,0.171258086,-1.764583583,0.012392911,0.064316363,-2.743941197,-2.094035815,0.033630428,-3.39232403,-3.968576299,0.001202699,-6.723186831,-5.600222842,0.461873474,-0.77246429,-1.334773014,0.000792222,-7.140669251,-8.145218607,0.000500783,-7.599338396,-6.999277605,0.001008407,-6.899383837,-8.056838725,0.002269941,-6.088001439,-7.416903338,0.020889204,-3.868522814,-5.196217091,0.00512276,-5.274061891,-7.631346729,0.098860788,-2.314042601,0.000114934,-9.07115493,-8.515550924
U1456,A,5,H,3,122,37.22,41.22,1220,9221,124931,-2068,-1077,89772,-5241,53013,677113,27961,1607,723,372422,21125,545,59,346,78,768,2035,13552,224,4059,355,178,146,32,0.013618111,-4.29635468,-0.886888296,0.184505393,-1.690076587,0.076163449,0.078292693,-2.547301005,-2.005134785,0.041294437,-3.18702749,-3.860426082,0.001067769,-6.842184229,-5.648273992,0.550014547,-0.597810552,-1.199119456,0.000804888,-7.124807656,-8.131268334,0.000510993,-7.579154676,-6.985171203,0.001134227,-6.781803718,-7.989806299,0.003005407,-5.807342353,-7.233829417,0.020014385,-3.911304034,-5.229954361,0.005994568,-5.116901534,-7.488818001,0.132580529,-2.020565049,8.71346E-05,-9.348056007,-8.702542221
U1456,A,5,H,3,124,37.24,41.24,1240,10014,130011,-1373,-2068,71779,-34104,48007,692173,28613,1414,909,391025,52200,589,63,366,90,856,1869,14475,201,4182,311,157,125,17,0.014467481,-4.23585181,-0.860636101,0.18783021,-1.672216862,0.091449588,0.069356938,-2.668489091,-2.059923918,0.041337931,-3.185974764,-3.859871506,0.001313256,-6.635246109,-5.564712379,0.564923798,-0.571064428,-1.178345741,0.000850943,-7.06916502,-8.082330635,0.00052877,-7.54495787,-6.961271055,0.001236685,-6.695320827,-7.940502404,0.002700192,-5.914432396,-7.303684252,0.020912402,-3.867412901,-5.195341814,0.006041842,-5.109046323,-7.481694111,0.103700953,-2.26624397,9.10177E-05,-9.304456477,-8.673099459
U1456,A,5,H,3,126,37.26,41.26,1260,8953,116945,-2193,-1824,71219,-40300,42720,790886,24234,1083,746,345826,57291,648,48,313,64,825,1684,16697,210,3618,469,232,104,15,0.011320216,-4.481165164,-0.967077565,0.147865811,-1.911450097,-0.113310138,0.05401537,-2.918486641,-2.172947811,0.030641584,-3.48539723,-4.017607261,0.000943246,-6.966183515,-5.698344903,0.43726403,-0.827218078,-1.377300281,0.000819334,-7.107018419,-8.115622699,0.000395759,-7.834705924,-7.163775971,0.001043134,-6.865525729,-8.037536218,0.002129258,-6.15198192,-7.458637807,0.021111766,-3.857924773,-5.187859476,0.004574616,-5.387232449,-7.733981108,0.090049641,-2.407394199,6.06914E-05,-9.709708104,-8.946765883
U1456,A,5,H,3,128,37.28,41.28,1280,8578,116188,-1782,-1798,79548,-24121,47639,843842,21610,1076,907,339518,37312,540,70,363,127,938,1843,17647,156,3511,102,39,164,22,0.01016541,-4.588764487,-1.013764911,0.137689283,-1.982755704,-0.174340607,0.056454881,-2.87431352,-2.152977142,0.02560906,-3.664809103,-4.112121435,0.001074846,-6.835578102,-5.645606438,0.402347833,-0.910438309,-1.441937434,0.00063993,-7.354151413,-8.332976167,0.000430175,-7.751317718,-7.105495953,0.001111583,-6.801970603,-8.001303441,0.002184058,-6.126570595,-7.442061999,0.020912683,-3.867399476,-5.195331227,0.004160732,-5.482064376,-7.819984183,0.094268832,-2.36160466,8.29539E-05,-9.39722531,-8.735746252
U1456,A,5,H,3,130,37.3,41.3,1300,8203,109830,-2963,-2435,75095,-30054,42043,908563,20136,1359,516,325062,46695,629,80,315,72,957,1580,24133,130,3160,254,179,147,20,0.009028543,-4.707364289,-1.065225365,0.120883197,-2.112930515,-0.285757228,0.046274171,-3.073171326,-2.242880757,0.02216247,-3.809354973,-4.1882682,0.00056793,-7.473512744,-5.903204446,0.357775961,-1.027848297,-1.533129772,0.000692302,-7.275488253,-8.263791918,0.000346701,-7.967046871,-7.256269058,0.001053312,-6.855816118,-8.032000769,0.00173901,-6.354439383,-7.59070081,0.026561724,-3.628284032,-5.006764788,0.00347802,-5.661292203,-7.982525899,0.082652496,-2.493110252,8.80511E-05,-9.337592875,-8.695476468
U1456,A,5,H,3,132,37.32,41.32,1320,7477,114097,-2303,-555,76679,-21645,38040,797391,26518,1043,354,338106,43056,622,66,305,52,905,1657,36999,55,4220,362,156,118,53,0.00937683,-4.669513506,-1.04880191,0.143087895,-1.944296184,-0.141423104,0.04770558,-3.042706911,-2.229107794,0.033255956,-3.403521401,-3.974475074,0.000443948,-7.719803514,-6.002656659,0.42401532,-0.857985692,-1.401197487,0.000780044,-7.156160334,-8.158843014,0.000382497,-7.868788651,-7.187596388,0.001134951,-6.781165483,-7.989442442,0.002078027,-6.17633641,-7.47452424,0.046400072,-3.070454263,-4.566860232,0.005292259,-5.24151002,-7.601825437,0.096162359,-2.341717271,8.27699E-05,-9.399445685,-8.737245671
U1456,A,5,H,3,134,37.34,41.34,1340,4467,89814,-1846,359,58177,-31136,15137,479568,30525,1151,1233,235936,55021,575,78,196,69,401,917,20920,-203,4071,349,414,105,37,0.009314633,-4.676168656,-1.05168958,0.187281053,-1.675144833,0.088943537,0.031563824,-3.455743621,-2.415841691,0.063651036,-2.754339679,-3.632486143,0.002571064,-5.963435474,-5.293435245,0.491976112,-0.709325117,-1.285732818,0.001198996,-6.726270937,-7.780755289,0.000408701,-7.802526318,-7.141285644,0.000836169,-7.08667955,-8.163616012,0.001912138,-6.259533505,-7.528793706,0.043622594,-3.132180059,-4.615537195,0.00848889,-4.768997029,-7.173303406,0.121311263,-2.109395611,0.000162646,-8.723932151,-8.281071382
U1456,A,5,H,3,136,37.36,41.36,1360,7645,110944,-2518,-1507,66092,-30453,34539,773932,22064,1280,635,284395,50075,549,102,246,62,715,1390,16083,223,4433,201,211,124,51,0.009878129,-4.617432175,-1.026203821,0.143351095,-1.942458445,-0.139850183,0.044627952,-3.109394894,-2.259257432,0.028508965,-3.557536693,-4.05561033,0.000820486,-7.105614295,-5.754647052,0.367467684,-1.001119898,-1.512369824,0.000709365,-7.251140852,-8.242378379,0.000317857,-8.053907757,-7.316976132,0.000923854,-6.986956751,-8.106764044,0.001796023,-6.322180267,-7.569658188,0.020780895,-3.873721201,-5.200316539,0.005727893,-5.162407459,-7.530087324,0.085397684,-2.460436304,0.000131795,-8.93426648,-8.423110154
U1456,A,5,H,3,138,37.38,41.38,1380,8206,115870,-2251,-1295,86795,-10713,49649,784457,24029,1135,953,339531,34319,616,138,432,101,952,1757,16713,519,3988,278,93,109,3,0.010460739,-4.560126165,-1.001338743,0.147707268,-1.912522886,-0.114228338,0.063290913,-2.760013509,-2.101302108,0.030631379,-3.485730324,-4.017782735,0.001214853,-6.713132134,-5.596162756,0.432822959,-0.837426505,-1.385229167,0.000785257,-7.149500074,-8.152985315,0.000550699,-7.504321449,-6.932870261,0.001213578,-6.714182003,-7.95125516,0.002239766,-6.101383949,-7.42563275,0.021305183,-3.848804899,-5.180667543,0.005083771,-5.281701907,-7.638275459,0.110643413,-2.201442742,0.000175918,-8.645493353,-8.228101661
U1456,A,5,H,3,140,37.4,41.4,1400,6626,106475,-2220,-1344,81996,-18327,44948,777961,23505,941,604,323327,38618,581,138,388,81,831,1734,16074,282,4012,278,262,142,44,0.008517136,-4.765675091,-1.090526422,0.136864187,-1.988766179,-0.179484972,0.057776675,-2.851170128,-2.142514015,0.030213597,-3.49946323,-4.02501723,0.000776389,-7.160857475,-5.776954249,0.415608237,-0.878012199,-1.416752075,0.000746824,-7.199680917,-8.197119366,0.00049874,-7.603426334,-7.002134665,0.001068177,-6.841801879,-8.024011251,0.002228904,-6.106245516,-7.42880395,0.020661704,-3.879473335,-5.204852672,0.005157071,-5.267386524,-7.625292839,0.1053986,-2.250005929,0.000177387,-8.637177988,-8.222486295
U1456,A,5,H,3,142,37.42,41.42,1420,7395,110792,-1858,-1680,72713,-38277,43321,655832,27356,1624,1201,358462,56371,525,118,299,54,790,1636,13916,208,3921,222,321,101,23,0.011275754,-4.485100562,-0.968785134,0.168933507,-1.778250089,0.000695749,0.066055026,-2.717267153,-2.08197648,0.041711902,-3.176968775,-3.855127151,0.001831262,-6.302750115,-5.430450497,0.546575952,-0.604082001,-1.20399049,0.00080051,-7.130261675,-8.136065143,0.000455909,-7.693216364,-7.064888917,0.001204577,-6.721626992,-7.955499548,0.002494541,-5.99365042,-7.355358169,0.021218849,-3.852865401,-5.183869655,0.005978665,-5.119557935,-7.491227092,0.110871382,-2.199384473,0.000179924,-8.622975313,-8.212895229
U1456,A,5,H,3,144,37.44,41.44,1440,7833,110921,-1725,-680,59566,-37777,38837,625013,28264,1415,221,348158,59197,459,96,337,95,753,1612,13031,332,4180,255,77,141,22,0.012532539,-4.379426871,-0.922933319,0.177469909,-1.728954213,0.042888089,0.062137908,-2.778399049,-2.10961421,0.045221459,-3.096183539,-3.812569489,0.000353593,-7.947365027,-6.094545998,0.557041214,-0.58511605,-1.189259636,0.000734385,-7.216477518,-8.211891977,0.000539189,-7.525444798,-6.947633369,0.001204775,-6.721462501,-7.955405772,0.002579146,-5.960296805,-7.333601606,0.020849166,-3.870441315,-5.197730021,0.006687861,-5.007461203,-7.389566565,0.095303618,-2.350687508,0.000153597,-8.781179537,-8.319730541
U1456,A,5,H,3,146,37.46,41.46,1460,7505,104748,-4009,7213,57621,-21422,39888,523857,29669,1558,659,455514,39761,696,68,272,37,786,1496,13039,77,3781,519,258,164,49,0.014326429,-4.245649281,-0.864887223,0.199955331,-1.609661281,0.14499091,0.076142917,-2.57514322,-2.01772225,0.056635685,-2.871116017,-3.694003918,0.001257977,-6.678250491,-5.582077548,0.869538825,-0.139792295,-0.843376675,0.001328607,-6.623624365,-7.690477629,0.000519226,-7.563171959,-6.974000882,0.001500409,-6.502017233,-7.830300024,0.002855741,-5.858423867,-7.267149888,0.02489038,-3.69327388,-5.058015782,0.007217619,-4.931230221,-7.320432688,0.109993758,-2.207331662,0.000129806,-8.94946632,-8.433374606
U1456,A,5,H,3,148,37.48,41.48,1480,9768,119397,-2722,1660,54449,-22903,44169,549830,27959,1464,300,400332,43110,851,42,301,55,665,1567,13532,227,3893,365,374,158,15,0.017765491,-4.030497403,-0.771532823,0.217152574,-1.527155065,0.21560798,0.080332103,-2.521585954,-1.99350901,0.050850263,-2.978869988,-3.75076871,0.000545623,-7.513581944,-5.919384389,0.728101413,-0.317314937,-0.981258511,0.001547751,-6.47095229,-7.556202539,0.000547442,-7.510254154,-6.937016628,0.001209465,-6.717577378,-7.953190863,0.002849972,-5.860446176,-7.268469041,0.024611243,-3.704551889,-5.066909619,0.00708037,-4.950429071,-7.337844124,0.099028791,-2.312344656,7.63872E-05,-9.4796948,-8.791437899
U1456,A,5,H,4,4,37.54,41.54,40,9470,122469,-1078,-2393,61168,-29990,47408,759186,23772,952,1062,381472,52400,641,87,370,41,938,1820,17988,109,3261,241,490,122,46,0.012473887,-4.384117899,-0.924968757,0.161316199,-1.82438887,-0.038794434,0.06244583,-2.773455816,-2.107379374,0.031312485,-3.463738389,-4.006197383,0.001398867,-6.572092884,-5.539211106,0.502475019,-0.688209353,-1.269332205,0.000844325,-7.076972629,-8.089197427,0.000487364,-7.62649908,-7.018260207,0.001235534,-6.696252137,-7.941033343,0.002397304,-6.033410306,-7.381293542,0.023693798,-3.742541938,-5.096868572,0.00429539,-5.45021291,-7.791098088,0.080570506,-2.51862263,0.000114596,-9.074093967,-8.517535656
U1456,A,5,H,4,6,37.56,41.56,60,8593,114466,-2388,-1955,67543,-27693,42089,856084,19772,1757,522,327745,46902,622,117,353,99,885,1620,17199,311,3027,382,273,106,54,0.010037566,-4.601420584,-1.019256391,0.133708842,-2.012090667,-0.199448401,0.049164568,-3.012582078,-2.215488358,0.023095864,-3.768101707,-4.166535979,0.000609753,-7.402456193,-5.874511811,0.382842104,-0.960132635,-1.480535018,0.000726564,-7.227183688,-8.221308054,0.000412343,-7.793655724,-7.135085986,0.001033777,-6.874536136,-8.042673051,0.001892338,-6.269942353,-7.535583397,0.020090318,-3.90751726,-5.226968111,0.003535868,-5.644796472,-7.967565921,0.078897632,-2.53960407,0.000136669,-8.897949846,-8.398585531
U1456,A,5,H,4,8,37.58,41.58,80,7807,118178,-3055,-1949,61061,-32850,37103,931457,20490,790,892,306439,51651,612,99,328,52,981,1521,17940,363,3192,284,436,115,5,0.008381493,-4.78172926,-1.097492326,0.126874348,-2.064558064,-0.244355247,0.039833293,-3.223052198,-2.310641899,0.021997795,-3.816813065,-4.192197122,0.000957639,-6.951039173,-5.692229618,0.328988885,-1.111731313,-1.59828171,0.000657035,-7.327773023,-8.309776374,0.000352136,-7.951491697,-7.245397547,0.001053189,-6.855932846,-8.032067316,0.001632926,-6.417382014,-7.631758287,0.019260148,-3.94971717,-5.26024696,0.003426889,-5.676102347,-7.995957219,0.065554288,-2.724876662,0.000106285,-9.149385456,-8.568379998
U1456,A,5,H,4,10,37.6,41.6,100,9388,125046,-2447,-1874,69658,-29974,44599,918986,21150,836,493,341546,50750,611,101,295,56,1050,1797,19016,88,2950,323,151,138,39,0.010215607,-4.58383861,-1.011627573,0.136069538,-1.994589219,-0.184468912,0.048530663,-3.025559451,-2.221355428,0.023014496,-3.771630983,-4.168395202,0.000536461,-7.530516993,-5.926222762,0.371655281,-0.989788518,-1.503568742,0.000664863,-7.315929208,-8.299359739,0.000321006,-8.044050811,-7.310087112,0.001142564,-6.774480724,-7.985631461,0.001955416,-6.23715228,-7.514194433,0.020692372,-3.877990158,-5.203683039,0.00321006,-5.741465718,-8.05523526,0.075798761,-2.579673335,0.000109904,-9.11590565,-8.545771086
U1456,A,5,H,4,12,37.62,41.62,120,11786,138081,-1648,-1719,73465,-24825,53518,757326,26441,1236,548,415421,40893,729,158,413,67,1155,1858,23854,332,3811,107,314,142,30,0.015562651,-4.162881422,-0.828974249,0.18232703,-1.701953339,0.065998138,0.070667058,-2.649775762,-2.051463622,0.03491363,-3.354877972,-3.948849716,0.000723599,-7.2312738,-5.80538836,0.548536562,-0.600501344,-1.201209394,0.000962597,-6.945875355,-7.973897375,0.00054534,-7.514101494,-6.939705534,0.001525103,-6.485693464,-7.820993844,0.002453369,-6.010293168,-7.366214233,0.031497664,-3.45784189,-4.872354114,0.005032179,-5.291902186,-7.647526093,0.097005781,-2.332984706,0.000208629,-8.474954054,-8.112936473
U1456,A,5,H,4,14,37.64,41.64,140,7657,115372,-3661,-2958,61298,-27891,34762,1194871,14392,827,953,288795,59111,528,129,319,76,871,1446,23783,276,2990,253,306,95,34,0.006408223,-5.050173247,-1.213970172,0.09655603,-2.337631818,-0.478079073,0.02909268,-3.537268673,-2.452699167,0.012044815,-4.419121012,-4.509492949,0.000797576,-7.133933884,-5.766082502,0.241695547,-1.420076415,-1.837773351,0.000441889,-7.724452504,-8.658655977,0.000266974,-8.228357685,-7.438899186,0.000728949,-7.223906811,-8.241849273,0.001210172,-6.716992385,-7.827194133,0.019904241,-3.916822469,-5.234306199,0.002502362,-5.990520121,-8.281102698,0.051300935,-2.970046293,0.000107961,-9.133736383,-8.55781218
U1456,A,5,H,4,16,37.66,41.66,160,8418,114058,-3937,-3231,59575,-33896,32429,1243723,12450,818,1562,273234,63417,542,88,287,57,861,1414,22730,-137,2819,155,187,158,5,0.006768388,-4.995492309,-1.190244113,0.091706915,-2.389157489,-0.522179895,0.026074134,-3.646811495,-2.502223477,0.010010268,-4.604143957,-4.606963036,0.001255907,-6.679897528,-5.582742622,0.219690397,-1.515536009,-1.911916818,0.000435788,-7.738353857,-8.670882217,0.000230759,-8.374137643,-7.540784799,0.000692276,-7.275525354,-8.271277004,0.001136909,-6.779442012,-7.867930025,0.018275774,-4.002178942,-5.301618314,0.002266582,-6.089482368,-8.370851559,0.047900537,-3.038628557,7.07553E-05,-9.556283044,-8.84315794
U1456,A,5,H,4,18,37.68,41.68,180,8314,116641,-3372,-2240,68682,-24799,37322,1113697,16206,172,797,312584,48412,630,70,408,86,993,1335,21559,71,2844,173,403,157,51,0.007465226,-4.89749955,-1.147725055,0.104733155,-2.256339549,-0.40850102,0.033511808,-3.395857426,-2.388767142,0.014551534,-4.230058847,-4.409895,0.000715635,-7.242340991,-5.809857292,0.280672391,-1.270567158,-1.721649511,0.000565683,-7.47747585,-8.44144001,0.000366347,-7.911928495,-7.217746825,0.000891625,-7.022465006,-8.1270073,0.00119871,-6.726509099,-7.833401885,0.019358048,-3.944647028,-5.256248646,0.002553657,-5.970228879,-8.26270057,0.061670275,-2.785953235,6.28537E-05,-9.674700428,-8.923125199
U1456,A,5,H,4,20,37.7,41.7,200,12087,147281,-1402,-1557,67092,-32003,56084,735581,29180,1310,564,457577,50850,766,117,395,90,1079,2024,16624,235,3610,452,340,234,33,0.016431909,-4.108530168,-0.80539124,0.200224041,-1.608318336,0.146140336,0.076244492,-2.573810096,-2.017119545,0.039669323,-3.22717712,-3.881576907,0.000766741,-7.173361691,-5.782003451,0.622062016,-0.474715487,-1.103511518,0.001041354,-6.867233772,-7.904732103,0.00053699,-7.529530177,-6.950488641,0.001466868,-6.524625977,-7.843189269,0.002751566,-5.895584912,-7.291390038,0.022599822,-3.789813229,-5.134146712,0.004907685,-5.316952891,-7.670244577,0.091209534,-2.394595851,0.000159058,-8.746242007,-8.296137228
U1456,A,5,H,4,22,37.72,41.72,220,10618,142468,-2366,-2461,57421,-40048,44907,913394,24485,930,732,359737,64695,636,119,318,61,1017,1812,20054,205,3404,433,217,102,5,0.011624775,-4.454616658,-0.955558168,0.155976501,-1.858049919,-0.067604925,0.049164982,-3.012573647,-2.215484546,0.026806614,-3.619106647,-4.088045381,0.000801407,-7.129142097,-5.764147579,0.393846467,-0.931794123,-1.458524495,0.000696304,-7.269724048,-8.2587223,0.000348152,-7.962871228,-7.253350701,0.00111343,-6.800310215,-8.000356853,0.00198381,-6.222736124,-7.504790774,0.021955476,-3.818738697,-5.156957336,0.00372676,-5.592216121,-7.9198808,0.062865532,-2.766757242,0.000130283,-8.945799118,-8.430898144
U1456,A,5,H,4,24,37.74,41.74,240,8822,136640,-2298,622,55471,-20519,39642,600197,27017,1107,973,318024,37684,587,96,327,103,654,1659,22937,127,3577,206,230,119,23,0.014698507,-4.220009333,-0.85376205,0.227658585,-1.479908205,0.256046568,0.066048314,-2.717368772,-2.082022422,0.045013554,-3.100791637,-3.814997034,0.001621134,-6.424629131,-5.479665243,0.529866027,-0.635131083,-1.228106312,0.000978012,-6.929988394,-7.959924792,0.000544821,-7.515053043,-6.940370572,0.001089642,-6.821905862,-8.012668532,0.002764092,-5.891042923,-7.288427299,0.038215786,-3.264506607,-4.719889911,0.00595971,-5.122733474,-7.494106988,0.092421322,-2.381397573,0.000159947,-8.740665022,-8.292371089
U1456,A,5,H,4,26,37.76,41.76,260,10446,144420,-1760,-1646,56909,-41138,42732,781539,33440,1288,653,347910,60842,515,68,272,85,762,1808,17491,207,5623,238,15,129,40,0.013365936,-4.315045923,-0.894998426,0.184789243,-1.688539332,0.077479186,0.054676734,-2.906316999,-2.167445915,0.042787372,-3.151512264,-3.841716661,0.000835531,-7.087443202,-5.747309565,0.445160126,-0.809321227,-1.363399797,0.000658956,-7.324853431,-8.307208593,0.000348031,-7.963218265,-7.253593246,0.000974999,-6.933073776,-8.07604536,0.002313384,-6.069043791,-7.404537265,0.022380201,-3.79957859,-5.141847676,0.007194779,-4.934399723,-7.323307109,0.072816584,-2.619811552,8.70078E-05,-9.349512626,-8.703525877
U1456,A,5,H,4,28,37.78,41.78,280,9822,136831,-2565,-1314,64494,-37142,47671,776853,32481,1187,942,366564,57633,621,45,320,48,690,1827,15548,300,5163,358,443,130,25,0.012643319,-4.370626376,-0.919114784,0.176134996,-1.736504556,0.036425751,0.061364248,-2.790927897,-2.115278502,0.041810999,-3.17459584,-3.853877089,0.001212585,-6.715001148,-5.596917463,0.47185761,-0.751078012,-1.318162292,0.000799379,-7.13167534,-8.137308462,0.000411918,-7.794685426,-7.135805645,0.000888199,-7.026314825,-8.129202082,0.002351796,-6.052575866,-7.393795237,0.020014082,-3.91131913,-5.229966266,0.006646045,-5.013733337,-7.395254764,0.083019567,-2.488678947,5.7926E-05,-9.756343932,-8.978259058
U1456,A,5,H,4,30,37.8,41.8,300,12415,152926,-1272,-1391,66310,-33162,63147,632552,32931,1020,1064,389274,48570,590,108,363,80,843,2179,13746,303,5639,211,263,151,10,0.019626845,-3.930857012,-0.728298857,0.241760361,-1.419808286,0.307486088,0.099828947,-2.304297089,-1.895272714,0.052060542,-2.955347967,-3.738377309,0.001682075,-6.38772704,-5.464764179,0.61540237,-0.485478965,-1.111871512,0.00093273,-6.977395173,-8.001619054,0.000573866,-7.463114875,-6.904070986,0.001332697,-6.620550752,-7.897875984,0.003444776,-5.670896375,-7.144825705,0.02173102,-3.829014558,-5.16506088,0.008914682,-4.720055686,-7.128918501,0.104829326,-2.255421715,0.000170737,-8.675386483,-8.248288492
U1456,A,5,H,4,32,37.82,41.82,320,11117,140390,-2303,-438,76789,-21781,62697,645450,25327,1807,776,384066,33346,678,74,371,105,1078,2323,13500,197,3839,169,284,156,14,0.017223642,-4.06147228,-0.784972822,0.217507166,-1.525523484,0.21700445,0.097136881,-2.331634148,-1.907631798,0.03923929,-3.238076728,-3.88731882,0.001202262,-6.723550507,-5.600369695,0.595036021,-0.519133335,-1.138010861,0.00105043,-6.858555739,-7.897099772,0.000574793,-7.461500964,-6.902943024,0.001670153,-6.394840275,-7.769198441,0.003599039,-5.627088294,-7.116249694,0.02091564,-3.867258063,-5.195219708,0.005947788,-5.124735832,-7.495922926,0.118969711,-2.128886347,0.000114649,-9.073637934,-8.517227697
