Site,Hole,Core,Core Type,Section,Interval (cm),Ca,Al,Ti,Fe,P,Ar,Mn,K,Cl,S,Si,Ba,Rh,Cr,Zn,Ga,Ni,Sr,Mo,Y,Cu,Nb,Zr,Br,Bi,Pb,Rb,Al/K,ln(Al/K),predicted_ln(Al/K),predicted_Al/K,Ba/K,ln(Ba/K),predicted_ln(Ba/K),predicted_Ba/K,Br/K,ln(Br/K),predicted_ln(Br/K),predicted_Br/K,Ca/K,ln(Ca/K),predicted_ln(Ca/K),predicted_Ca/K
U1456,C,3,H,3,104,1617402,253,4371,137872,-6373,-54036,-84,-3447,117109,-3829,34234,-1389,107908,2,146,57,646,153329,28,-1741,62,22,4764,1280,44,106,461,-2.6118700777893453,-2.6118700777893453,0.976577916123467,2.655353832671095,-0.9089202237625217,-0.9089202237625217,-4.2580481414875235,0.014149894065082488,-0.9906442096032025,-0.9906442096032025,-4.600114408012027,0.010050685799871515,6.15107214967872,6.15107214967872,3.811569448032444,45.22135576940177
U1456,C,3,H,3,106,1590585,-287,3138,135812,-7237,-59295,764,-6106,128565,-3342,29029,-827,112848,-587,185,66,617,155407,41,-904,78,120,5576,1191,15,77,398,-3.057544957535202,-3.057544957535202,0.9116310616737058,2.488377923050405,-1.9992224782711319,-1.9992224782711319,-4.194296838271868,0.015081343358038339,-1.6344786039395232,-1.6344786039395232,-4.825938379911153,0.008019025446300789,5.562585257762261,5.562585257762261,3.523525480960468,33.90374502370692
U1456,C,3,H,3,108,1679881,2,4081,113640,-6415,-37790,-54,-3649,112785,-3058,36815,-1296,103089,-368,172,33,622,158337,-108,-1626,38,44,5193,1090,15,64,431,-7.509061255876502,-7.509061255876502,0.2629250334722131,1.3007292041445708,-1.0351705595242275,-1.0351705595242275,-4.2506661303039825,0.014254735234558058,-1.2082754612132582,-1.2082754612132582,-4.676448251124932,0.009312029210561776,6.1320250791008615,6.1320250791008615,3.8022465661709988,44.80172155147926
U1456,C,3,H,3,110,1701713,198,3838,131549,-7025,-44883,261,-3124,108759,-3726,38629,-1027,97670,-525,147,40,676,151247,30,-1239,86,10,5220,1141,25,119,523,-2.7586024802650413,-2.7586024802650413,0.9551950461890271,2.5991774931471037,-1.1124723010310185,-1.1124723010310185,-4.246146203153947,0.01431931142926962,-1.007209161097501,-1.007209161097501,-4.605924540514525,0.009992459299274116,6.300276437790175,6.300276437790175,3.8845997833587145,48.64746903629158
U1456,C,3,H,3,112,1835723,493,3702,132715,-6882,-63934,-187,-6116,90892,-4356,42102,-1316,108304,-764,158,60,643,155261,67,-1062,75,76,5507,1145,30,131,410,-2.5181543930062626,-2.5181543930062626,0.9902348198797151,2.6918665019079926,-1.5363114551636905,-1.5363114551636905,-4.2213638106402716,0.014678612000504753,-1.675503651060613,-1.675503651060613,-4.840327855170211,0.007904462107955763,5.704285400271681,5.704285400271681,3.59288279672014,36.33868210844949
U1456,C,3,H,3,114,1536345,1001,8408,202114,-6312,-27034,79,8385,100842,-1851,56183,-2374,81240,-36,175,37,622,118574,192,-877,71,48,5240,1124,26,56,517,-2.1254448949420888,-2.1254448949420888,1.0474631891931412,2.8504109851311292,-1.2618680990876958,-1.2618680990876958,-4.237410848547762,0.014444943614286214,-2.009550643803673,-2.009550643803673,-4.9574943491720695,0.007030521813997401,5.210717102586536,5.210717102586536,3.351298196554784,28.539759822814517
U1456,C,3,H,3,116,1623396,1927,9162,193206,-5962,-49924,247,3576,81264,-3926,65031,-2218,100558,-18,156,65,597,119706,122,-1515,49,-50,4485,1184,46,95,692,-0.6182804678790383,-0.6182804678790383,1.267097710062122,3.5505329183368035,-0.47763896838309233,-0.47763896838309233,-4.2832656827420035,0.013797530077321889,-1.1053463208494538,-1.1053463208494538,-4.640346005725202,0.009654356586909303,6.118030673048253,6.118030673048253,3.7953967887306175,44.495888370310944
U1456,C,3,H,3,118,1671688,1430,8249,177403,-5923,-60773,-46,-1332,77298,-4029,55629,-2095,112664,-609,193,77,623,137479,-159,-1011,61,-82,5504,1049,47,64,497,0.07099287215361857,0.07099287215361857,1.3675434325509672,3.925695105710938,0.4528719812559037,0.4528719812559037,-4.33767379338345,0.013066889160840546,-0.23884424270403729,-0.23884424270403729,-4.336421669487538,0.013083260772508192,7.134907601243154,7.134907601243154,4.293122852717111,73.1946881968251
U1456,C,3,H,3,120,1580823,1299,9543,154855,-5988,-45134,-105,-19,86001,-3349,63869,-2390,93100,-479,160,49,591,131817,21,-1223,29,103,5352,803,31,69,490,4.224911037504159,4.224911037504159,1.9728813834695462,7.19136775246325,4.834609665759116,4.834609665759116,-4.593879342423726,0.010113548257159738,3.7439157347803214,3.7439157347803214,-2.9394744340676042,0.05289352046691967,11.329017176298597,11.329017176298597,6.345994338773979,570.2040839554664
U1456,C,3,H,3,122,1671513,717,6729,166974,-6277,-47618,-80,75,88607,-3507,52477,-1857,99835,-294,119,53,523,130244,-169,-1193,52,-47,5443,973,15,82,514,2.25758772706331,2.25758772706331,1.68618929803793,5.3988679787969875,3.2092294478163956,3.2092294478163956,-4.498841377780155,0.011121875127740979,2.5628959686496944,2.5628959686496944,-3.353715389234216,0.03495424392397583,10.011751648721145,10.011751648721145,5.701238451323503,299.2377629856686
U1456,C,3,H,3,124,1706569,801,5099,150682,-5713,-45347,231,3895,92525,-3130,44851,-1452,93452,-420,204,55,613,141773,-82,-1043,65,165,5292,1108,33,110,546,-1.5815880112364893,-1.5815880112364893,1.1267178106061102,3.085512625358427,-0.9867517629201072,-0.9867517629201072,-4.253497236422384,0.014214435639551612,-1.2571370909976194,-1.2571370909976194,-4.6935863962884,0.00915379806921903,6.08254652184273,6.08254652184273,3.778028524761075,43.729744588519914
U1456,C,3,H,3,126,1734787,897,7825,157693,-6185,-26909,100,3560,95654,-3906,55849,-1597,76370,-363,159,84,621,137875,149,-727,53,-178,6332,961,17,84,477,-1.37845996178728,-1.37845996178728,1.1563190478797134,3.1782128688226434,-0.8016336756310638,-0.8016336756310638,-4.2643213168685765,0.014061407135187312,-1.3095414148757838,-1.3095414148757838,-4.711967136222392,0.008987081369416854,6.188879373409983,6.188879373409983,3.830074775605784,46.06598271719492
U1456,C,3,H,3,128,1648287,697,8168,151226,-5477,-49297,282,-583,88809,-3548,53622,-1559,97487,5,227,86,540,127910,-89,-440,85,52,5750,888,36,50,388,0.17859822441003156,0.17859822441003156,1.3832244356063732,3.987739127557817,0.9836126827072841,0.9836126827072841,-4.368706849810877,0.012667611104638446,0.42078455664167763,0.42078455664167763,-4.105057833138204,0.016489065196399894,7.947059938424063,7.947059938424063,4.690643314568919,108.92322917333222
U1456,C,3,H,3,130,1469627,928,7515,158659,-4977,-45610,499,7025,94515,-3431,49302,-1927,87505,-84,136,57,527,100490,39,-909,81,-4,4149,1026,30,73,639,-2.024198761415746,-2.024198761415746,1.0622174825055357,2.8927785681625693,-1.29351082578758,-1.29351082578758,-4.235560659706941,0.01447169422697915,-1.9238074684712316,-1.9238074684712316,-4.927420055864433,0.007245171327040657,5.343288690858554,5.343288690858554,3.416187400938839,30.45308799310938
U1456,C,3,H,3,132,1320129,71,6426,149963,-4975,-34397,339,11616,99463,-775,36040,-1522,75553,28,192,74,546,107607,-114,-670,76,-29,4476,1047,30,97,384,-5.097458860023262,-5.097458860023262,0.6143605684601643,1.8484742488471582,-2.032358198642946,-2.032358198642946,-4.192359352269287,0.015110591574550249,-2.4064545261940404,-2.4064545261940404,-5.096707805259592,0.006116851318714743,4.733101279995704,4.733101279995704,3.1175217808603146,22.590326436451857
U1456,C,3,H,3,134,1389906,545,6905,155747,-4755,-44769,506,7620,98102,-2130,36893,-2038,90191,122,159,44,488,118524,-73,-1008,63,109,4955,1001,28,78,597,-2.6377458540174477,-2.6377458540174477,0.9728071173891532,2.645359882229473,-1.3188074348980219,-1.3188074348980219,-4.234081536105152,0.014493115489910474,-2.029776869365471,-2.029776869365471,-4.964588668197385,0.006980821552538042,5.206215028240168,5.206215028240168,3.3490945869713014,28.476938576729744
U1456,C,3,H,3,136,1447237,321,6630,155566,-5780,-36118,253,4487,103219,-2946,43223,-1488,85683,-177,182,44,585,115405,-30,-802,48,59,4753,1077,10,89,552,-2.6374984828459676,-2.6374984828459676,0.9728431660430021,2.6454552456110236,-1.1037513905829461,-1.1037513905829461,-4.246656125429164,0.014312011554748564,-1.4270049288195947,-1.4270049288195947,-4.753167291891868,0.008624336109042896,5.776227173371806,5.776227173371806,3.62809580487138,37.64107238468026
U1456,C,3,H,3,138,1207610,355,7868,138632,-5099,-22296,315,475,142363,-1402,31085,-1715,63536,-4,124,72,512,125251,-82,-860,63,-92,5520,926,23,128,438,-0.2911970145592254,-0.2911970145592254,1.3147625940416743,3.723866812132174,1.2838535555653992,1.2838535555653992,-4.386262300002932,0.012447166155618656,0.6675594306115381,0.6675594306115381,-4.018501907119021,0.01797988030429557,7.840838953633605,7.840838953633605,4.638651818639934,103.40484508239464
U1456,C,3,H,3,140,1009627,237,23976,187954,-4603,-33489,1041,-2024,121567,-1566,37681,-3996,87068,513,178,52,546,89339,262,-405,68,-121,9938,773,51,89,376,-2.144770889272225,-2.144770889272225,1.0446468703968654,2.8423946127253243,0.680218109361088,0.680218109361088,-4.350966998903116,0.012894337739422715,-0.9625519818199342,-0.9625519818199342,-4.590261100215304,0.010150207805909445,6.212260483268794,6.212260483268794,3.841519019701596,46.596201256203415
U1456,C,3,H,3,142,1400184,91,4102,125561,-5620,-31428,625,-704,122771,-2286,32734,-1053,80290,-229,121,53,628,118400,-19,-1025,79,12,4147,1059,52,68,352,-2.0459188496411924,-2.0459188496411924,1.0590522796351867,2.883636812523161,0.40262015597593315,0.40262015597593315,-4.334735507841697,0.013105339874261442,0.408301989443364,0.408301989443364,-4.109436075321315,0.016417029884687552,7.595335858362895,7.595335858362895,4.518486549945617,91.69671451050804
