Site,Hole,Core,Type,Section,Interval,Depth CSF,TotalCPS,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Mo,Ag,Ba,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Ba/Ca,ln(Ba/Ca),ln(Ba/Ca) predicted
U1523,B,11,F,1,42,84.72,141706,215,6670,143314,499,1161,29114,-2697,40848,103101,12325,1174,3998,95437,4215,333,695,949,5526,16803,1166,12199,480,495839,6071,0.064693844,-2.73808923,0.881913086,0.396194023,-0.92585123,-0.406435059,0.119542972,-2.12407937,-2.561349901,0.038777509,-3.249914854,-4.202264122,0.925665124,-0.077242746,-0.539280266,0.162976111,-1.814151648,-4.723555685,0.11832087,-2.134355109,-7.009063563,0.058884007,-2.832185754,-1.505580579
U1523,B,11,F,1,44,84.74,143830,154,6308,139347,589,1173,29596,-3210,38712,128599,12612,751,5459,90374,4157,291,710,894,4745,22268,1201,10883,277,213677,1655,0.049051703,-3.014880367,0.717775943,0.301028779,-1.200549406,-0.645257654,0.098072302,-2.322050294,-2.730714027,0.042449786,-3.159433413,-4.11100454,0.702758186,-0.35274242,-0.787450372,0.173158423,-1.753548365,-4.680921275,0.084627408,-2.469497097,-7.207031935,0.012869462,-4.352898027,-2.171804626
U1523,B,11,F,1,46,84.76,138291,84,5112,123631,382,882,25856,-2745,33423,149795,10249,846,6917,77359,4217,244,633,958,4630,23323,1234,9776,30,210704,1745,0.03412664,-3.377676976,0.502637553,0.223124937,-1.500023407,-0.90562035,0.068420174,-2.682087553,-3.038725901,0.046176441,-3.075285543,-4.026132999,0.516432458,-0.660810768,-1.06495834,0.155699456,-1.859827695,-4.755688783,0.065262525,-2.72933729,-7.360519537,0.011649254,-4.452513137,-2.215446005
U1523,B,11,F,1,50,84.8,140907,84,6580,145279,416,877,25630,-2880,40358,105120,12346,872,3826,97921,4294,283,785,946,5374,16909,1425,13495,190,213848,2053,0.062595129,-2.771067809,0.862356789,0.383923135,-0.957312914,-0.433787848,0.117446728,-2.141770431,-2.576484604,0.036396499,-3.313282684,-4.266176915,0.931516362,-0.070941524,-0.533604124,0.160854262,-1.82725653,-4.732774969,0.128377093,-2.052783308,-6.9608791,0.019530061,-3.935800417,-1.989074163
U1523,B,11,F,1,52,84.82,138810,169,7004,146788,593,857,25599,-3300,43560,77655,13653,860,2473,105909,4411,234,758,1014,6640,16966,1454,13278,49,212948,2075,0.090193806,-2.405794525,1.078963847,0.560942631,-0.578136641,-0.104131996,0.17581611,-1.738316661,-2.231329904,0.031845985,-3.44684395,-4.400886808,1.363840062,0.310304296,-0.19017789,0.218479171,-1.521064598,-4.517368944,0.170987058,-1.766167409,-6.791575088,0.026720752,-3.622314785,-1.851736107
U1523,B,11,F,2,2,84.91,144368,113,5766,130052,483,990,33137,-3025,38632,125424,11784,1018,7322,91528,4129,300,711,1005,5511,21281,1398,13916,245,211772,1901,0.045972063,-3.079721398,0.679325211,0.308011226,-1.177619049,-0.625322001,0.09395331,-2.364957318,-2.767420986,0.058377982,-2.840816483,-3.789647504,0.729748692,-0.315055061,-0.753501599,0.169672471,-1.773885342,-4.695228338,0.110951652,-2.19866074,-7.047048899,0.015156589,-4.189319934,-2.100141063
U1523,B,11,F,2,5,84.94,118813,154,4709,112146,295,845,26553,-1152,35624,58515,10541,564,2100,83343,4067,266,656,841,6007,12634,1443,11741,166,211122,1589,0.080475092,-2.51980756,1.011354117,0.608801162,-0.496263564,-0.032951542,0.180141844,-1.714010716,-2.210536168,0.035888234,-3.327345787,-4.280360961,1.424301461,0.353681491,-0.151103713,0.21591045,-1.532891539,-4.525689198,0.200649406,-1.606196142,-6.697080061,0.02715543,-3.606178244,-1.844666689
U1523,B,11,F,2,6,84.95,130920,158,5816,133245,369,841,31578,-3189,41203,58383,12683,663,2229,96566,4283,244,688,1034,6698,14883,1341,15054,-10,212086,2041,0.099618039,-2.306412011,1.137897677,0.705736259,-0.348513682,0.095502205,0.217237895,-1.526762237,-2.050345094,0.038178922,-3.265471697,-4.217954754,1.654008872,0.503201961,-0.016415674,0.254920097,-1.36680513,-4.408847409,0.257849031,-1.355381015,-6.548923566,0.034958807,-3.353584868,-1.734005531
U1523,B,11,F,2,8,84.97,139992,162,6466,149962,445,1032,34012,-4186,43328,62230,13624,562,2504,103611,4237,314,826,1092,6173,13670,1380,14929,137,210536,2049,0.103904869,-2.264279519,1.162882245,0.696255825,-0.362038121,0.083744057,0.218929777,-1.519004255,-2.04370814,0.040237827,-3.212947745,-4.164979096,1.664968665,0.509806303,-0.010466482,0.21966897,-1.515633548,-4.513548201,0.23990037,-1.427531569,-6.591542898,0.032926241,-3.413485329,-1.760247923
U1523,B,11,F,2,10,84.99,142355,169,6624,149162,368,1190,36537,-4024,43734,71089,13002,658,2399,103222,4149,238,740,1078,6379,14525,1416,12830,-19,495354,5541,0.093178973,-2.373233196,1.098272715,0.615200664,-0.485806782,-0.023860416,0.182897495,-1.698829421,-2.19754857,0.033746431,-3.388880629,-4.342425003,1.45201086,0.372949395,-0.133747185,0.204321344,-1.58806131,-4.564501132,0.180477992,-1.712146435,-6.759664899,0.077944548,-2.551757623,-1.382725015
U1523,B,11,F,2,12,85.01,149220,229,6409,144721,329,1368,38088,-4728,41863,104774,13064,685,3818,99463,4138,286,691,986,6420,15322,1372,13450,197,198932,2390,0.061169756,-2.794102397,0.848697279,0.399555233,-0.917403268,-0.399090401,0.124687422,-2.081945294,-2.525304199,0.036440338,-3.312078924,-4.264962803,0.949309943,-0.052019934,-0.516559556,0.146238571,-1.922515945,-4.799789968,0.128371543,-2.052826543,-6.960904639,0.022811003,-3.780512284,-1.921042431
U1523,B,11,F,2,14,85.03,144692,222,5294,116853,472,1794,41430,-4118,38613,115548,12414,1077,3681,99073,4244,303,770,1079,5171,21368,1195,11141,186,211273,2507,0.045816457,-3.083111924,0.677314629,0.334172811,-1.096097021,-0.55444675,0.107435871,-2.23086116,-2.652701722,0.031856891,-3.446501574,-4.400541487,0.857418562,-0.153829076,-0.608269232,0.184927476,-1.687791552,-4.634661357,0.096418804,-2.339054031,-7.129979216,0.021696611,-3.830599209,-1.942985513
U1523,B,11,F,2,16,85.05,148266,160,6165,137541,368,1382,34538,-3665,39757,130698,11758,481,6240,92083,4154,254,709,1054,4793,26381,1376,10438,331,498133,5378,0.047169811,-3.054001182,0.694577299,0.304189812,-1.190103392,-0.636175889,0.089963121,-2.408355458,-2.804548095,0.047743653,-3.041909136,-3.992469554,0.704547889,-0.350198974,-0.785159236,0.201847006,-1.600245264,-4.573072543,0.079863502,-2.527436325,-7.241256637,0.041148296,-3.19057276,-1.662589926
U1523,B,11,F,2,18,85.07,132701,129,5564,130056,405,1381,30235,-3193,39031,80446,11859,571,3522,92275,4107,284,610,988,5997,14206,1447,13792,169,211138,1930,0.069164408,-2.671268878,0.921537555,0.485182607,-0.72322995,-0.230276118,0.147415658,-1.914499079,-2.382053962,0.043780921,-3.128557142,-4.079862733,1.147042737,0.137187097,-0.346121863,0.176590508,-1.733921741,-4.667113945,0.171444199,-1.763497438,-6.789997937,0.023991249,-3.730066149,-1.89894198
U1523,B,11,F,2,19,85.08,138623,128,5722,133472,176,1524,31686,-3284,38963,99630,12269,853,4506,90810,4363,279,740,917,5202,15851,1412,12837,310,216573,2010,0.0574325,-2.857144929,0.811313057,0.391076985,-0.938850846,-0.417736926,0.123145639,-2.094387568,-2.535948565,0.045227341,-3.096053482,-4.047079542,0.911472448,-0.092693912,-0.553198676,0.159098665,-1.838230734,-4.740495322,0.128846733,-2.049131698,-6.958722094,0.020174646,-3.903328602,-1.974848261
U1523,B,11,F,2,20,85.09,138599,116,6166,150137,421,1497,32602,-3584,41168,67687,12731,946,3143,97594,2074,775,327,352,528,1815,498,2155,1288,502225,5537,0.091095779,-2.395843808,1.084864622,0.608211326,-0.497232882,-0.033794268,0.188086339,-1.670854174,-2.173615746,0.046434323,-3.06971638,-4.020515941,1.441842599,0.365921878,-0.140077572,0.026814603,-3.61880867,-5.993131899,0.031837724,-3.447103414,-7.784503987,0.081803005,-2.5034413,-1.361557634
U1523,B,11,F,2,21,85.1,133643,201,5588,141475,324,1823,33123,-2947,39299,51806,12476,653,2329,99813,4223,261,788,994,5914,11179,1407,12124,455,211056,2240,0.107863954,-2.226884531,1.185057473,0.758580087,-0.276306899,0.158278782,0.240821526,-1.423699174,-1.962174643,0.044956183,-3.102066982,-4.053144758,1.926668726,0.655792463,0.12103785,0.215785816,-1.533468954,-4.526095409,0.234026947,-1.452319013,-6.606184841,0.043238235,-3.141030107,-1.64088529
U1523,B,11,F,2,22,85.11,135661,169,5865,152378,354,2077,33646,-2880,38925,43397,12026,629,2239,103738,4292,269,739,1248,5585,9990,1450,11500,162,498639,4949,0.135147591,-2.001387832,1.318777016,0.896951402,-0.108753597,0.303949623,0.27711593,-1.283319342,-1.842079697,0.051593428,-2.964360977,-3.914254481,2.390441736,0.871478175,0.31532754,0.230200244,-1.468805722,-4.480604825,0.264995276,-1.328043279,-6.532775165,0.114040141,-2.171204778,-1.216004813
U1523,B,11,F,2,23,85.12,136785,129,5599,154713,312,2599,35461,-2819,38786,38612,12317,578,1804,107081,4521,240,827,1460,5662,8287,1305,9882,138,210237,1810,0.145006734,-1.930975099,1.360531767,1.004506371,0.004496248,0.402409038,0.318994095,-1.142582687,-1.721679489,0.046721227,-3.063556687,-4.014303275,2.773257019,1.020022448,0.449136222,0.214622397,-1.538875087,-4.529898624,0.255930799,-1.362848189,-6.553334425,0.046876619,-3.060236264,-1.605489507
U1523,B,11,F,2,24,85.13,129625,145,4889,143673,324,2814,35839,-3251,34512,32707,11372,589,2056,98803,4291,316,881,1512,5822,8797,1275,10138,60,499131,5428,0.149478705,-1.900601339,1.378543406,1.055186963,0.053717967,0.445202401,0.347693154,-1.056434928,-1.647980081,0.062861161,-2.766826775,-3.715021485,3.020851805,1.105538846,0.526169393,0.26896383,-1.313178368,-4.371120982,0.309964228,-1.171298382,-6.440185954,0.165958358,-1.79601838,-1.051635652
U1523,B,11,F,2,26,85.15,138178,187,4913,144460,405,3381,44063,-3640,37559,26954,11861,907,2301,115627,4450,292,797,1894,6134,8046,1369,9578,71,198307,2487,0.182273503,-1.702246956,1.496167555,1.393448097,0.331781321,0.68695068,0.440046004,-0.820876002,-1.44645942,0.085367663,-2.460787898,-3.406350674,4.289790013,1.456237784,0.842078995,0.29850857,-1.208956636,-4.297800993,0.355346145,-1.034662907,-6.359475379,0.092268309,-2.383054545,-1.308816196
U1523,B,11,F,2,29,85.18,143786,182,6394,177761,370,3075,35009,-3704,41735,27523,12905,600,1968,120793,4559,345,852,1677,6228,8228,1639,9955,181,182048,1469,0.232314791,-1.459661968,1.640020453,1.516368128,0.416318087,0.760446944,0.468880573,-0.757407186,-1.392161847,0.071503833,-2.63800422,-3.585091056,4.388802093,1.479056318,0.862633931,0.298949969,-1.207479047,-4.29676151,0.361697489,-1.016947081,-6.349010641,0.053373542,-2.930440122,-1.548625817
U1523,B,11,F,2,30,85.19,142121,173,5833,167058,302,3795,39620,-3887,41186,28986,12590,759,2207,118472,4396,359,873,1534,5940,7674,1488,9842,-63,214062,1721,0.201235079,-1.603281507,1.554854066,1.420892845,0.351285438,0.70390756,0.434347616,-0.833910107,-1.457610096,0.076140206,-2.575178828,-3.521725365,4.087214517,1.407863691,0.798503613,0.264748499,-1.328974963,-4.382233886,0.339543228,-1.080154012,-6.386346975,0.059373491,-2.823907438,-1.501953848
U1523,B,11,F,2,32,85.21,146082,203,6780,185808,441,3106,31967,-4088,42796,28592,13208,638,2400,122255,4445,295,919,1669,5995,8069,1445,9655,139,208171,1948,0.237129267,-1.439149856,1.652184135,1.496782317,0.403317682,0.749144393,0.461947398,-0.772304252,-1.404906287,0.083939564,-2.477658221,-3.423366082,4.275846391,1.452982069,0.839146248,0.282211807,-1.2650974,-4.337296021,0.337681869,-1.085651043,-6.389594071,0.068130946,-2.686323753,-1.441678436
U1523,B,11,F,2,34,85.23,147325,103,7078,189874,412,2842,30878,-4149,44581,29498,13649,711,2777,123002,4472,355,971,1656,6156,7957,1596,9472,326,209874,1948,0.239948471,-1.427331083,1.659192668,1.511322802,0.412985295,0.757549415,0.462709336,-0.770656206,-1.403496384,0.094141976,-2.362951256,-3.307672637,4.169842023,1.427878151,0.816532638,0.269747101,-1.31027042,-4.36907524,0.321106516,-1.135982386,-6.419324796,0.066038375,-2.717519259,-1.455345187
U1523,B,11,F,2,36,85.25,145864,148,6163,177601,409,3939,36050,-4670,41900,27640,12623,389,2077,123392,4478,318,861,1717,5949,8696,1440,8977,593,211526,1807,0.222973951,-1.500700327,1.615684706,1.515918958,0.416021828,0.760189377,0.456693198,-0.783743452,-1.414692523,0.075144718,-2.588339454,-3.534999173,4.464254703,1.496102281,0.877988934,0.314616498,-1.156400849,-4.260827997,0.324782923,-1.124598248,-6.412600185,0.065376266,-2.727595987,-1.459759802
U1523,B,11,F,2,38,85.27,140601,130,5723,168061,298,4663,35267,-4166,39641,25925,12046,661,1929,122890,4373,315,840,1679,5780,7257,1401,8475,409,197700,2331,0.22075217,-1.510714611,1.609746236,1.529064609,0.424656182,0.767696085,0.464648023,-0.766475099,-1.399919448,0.074406943,-2.59820602,-3.544950592,4.74021215,1.556081892,0.932018568,0.279922854,-1.273241234,-4.343025208,0.326904532,-1.118087101,-6.40875405,0.089913211,-2.408910394,-1.320143644
U1523,B,11,F,2,40,85.29,143388,160,6227,185946,383,3390,32136,-4139,40934,26460,12445,772,2064,119292,4473,379,907,1686,5900,7463,1327,9218,-98,209636,1899,0.235336357,-1.446739483,1.647683487,1.547014361,0.436326855,0.777842568,0.470332577,-0.754315223,-1.389516673,0.078004535,-2.550988311,-3.497326811,4.508390023,1.50594011,0.886850851,0.282048375,-1.265676681,-4.337703545,0.348374906,-1.054476064,-6.371179011,0.071768707,-2.634306727,-1.418889777
U1523,B,11,F,2,42,85.31,143307,211,6122,178998,372,3735,34286,-4299,40643,28667,12424,613,2086,118347,4385,321,984,1582,5509,7632,1280,9603,134,208484,1665,0.213555656,-1.543857795,1.590092328,1.417762584,0.349079984,0.701990138,0.433390309,-0.83611655,-1.459497708,0.072766596,-2.620498279,-3.567434564,4.128335717,1.417874352,0.807521216,0.266229462,-1.323396701,-4.378309579,0.334984477,-1.093671086,-6.39433151,0.05808072,-2.845921512,-1.511598214
U1523,B,11,F,2,44,85.33,141872,152,6544,187242,467,3505,28066,-4221,41075,27590,12446,460,2128,116543,4403,288,828,1703,5832,7697,1587,9396,342,209859,1824,0.237187387,-1.438904789,1.65232946,1.488764045,0.397946276,0.744474492,0.451105473,-0.796054102,-1.425224284,0.077129395,-2.562270817,-3.508706346,4.224102936,1.440806915,0.828178869,0.278977891,-1.276622746,-4.345404102,0.340558173,-1.077169321,-6.384583918,0.06611091,-2.716421497,-1.454864258
U1523,B,11,F,2,47,85.36,145887,223,7268,196141,536,2962,27216,-4275,43483,27773,12444,660,2158,120390,4370,263,797,1704,6101,7670,1471,9188,-76,208279,1986,0.261693011,-1.340583175,1.710634177,1.565657293,0.448305731,0.788257003,0.448061067,-0.802825747,-1.431017426,0.077701365,-2.554882459,-3.501254448,4.334785583,1.466672147,0.85147827,0.276167501,-1.28674771,-4.352527014,0.330824902,-1.106166041,-6.40171228,0.071508299,-2.63794176,-1.420482285
U1523,B,11,F,2,48,85.37,147953,219,7649,201476,454,2986,27130,-4188,43800,28484,13148,826,2162,121225,4456,338,847,1809,5717,7522,1457,9649,316,211758,2039,0.268536722,-1.314767606,1.72594281,1.537705378,0.430291291,0.772595249,0.461592473,-0.77307287,-1.405563841,0.075902261,-2.578308807,-3.524882263,4.255898048,1.448305797,0.834933862,0.264078079,-1.331510466,-4.384017613,0.33875158,-1.082488243,-6.387725805,0.071584047,-2.636883035,-1.420018457
U1523,B,11,F,2,50,85.39,145253,211,7504,193487,383,4162,24498,-4130,43466,29848,12691,510,1982,125209,4588,273,861,1688,5928,7573,1432,9025,33,207362,1914,0.251407129,-1.380681624,1.686855797,1.456244975,0.375861187,0.725273716,0.425187617,-0.855224755,-1.475844778,0.066403109,-2.7120114,-3.659734698,4.19488743,1.433866505,0.821926948,0.253718842,-1.371528546,-4.412170332,0.302365318,-1.196119332,-6.454847689,0.064124899,-2.746922543,-1.468226766
U1523,B,11,F,2,52,85.41,144139,161,7035,197357,452,4652,26696,-3943,40359,26814,12782,825,2146,121076,4376,269,813,1652,5749,7341,1390,8206,277,213322,1767,0.262362945,-1.338026449,1.712150316,1.505146565,0.408890279,0.753989209,0.476691281,-0.740886208,-1.378028151,0.080032819,-2.525318495,-3.471436234,4.515402402,1.507494308,0.888250873,0.273774894,-1.295449066,-4.358648418,0.306034161,-1.184058545,-6.447723383,0.065898411,-2.719640946,-1.456274698
U1523,B,11,F,2,54,85.43,148276,227,7928,200265,441,3663,26464,-4107,45664,32645,13406,871,2177,124591,4256,235,840,1487,6013,7766,1455,10250,183,213028,1689,0.242854955,-1.415290908,1.666332492,1.39880533,0.335618537,0.690286756,0.410660132,-0.889989337,-1.505585878,0.066687088,-2.707743922,-3.65543052,3.816541584,1.339344668,0.736781677,0.23789248,-1.435936473,-4.457481309,0.313983765,-1.158413999,-6.432575149,0.051738398,-2.961555067,-1.562257275
U1523,B,11,F,2,56,85.45,144555,154,7291,197656,426,4414,24456,-3859,41104,26592,12315,850,2454,123269,4472,304,719,1644,5532,7814,1474,8602,390,211916,1804,0.274180205,-1.293969708,1.738275963,1.545728039,0.435495022,0.777119372,0.463109206,-0.769792387,-1.402757387,0.092283394,-2.382891072,-3.327783936,4.635567088,1.533758541,0.911909693,0.293847774,-1.224693422,-4.308871822,0.323480746,-1.128615684,-6.414973285,0.067839952,-2.690603997,-1.443553611
U1523,B,11,F,2,58,85.47,144148,213,6970,187112,353,5518,26686,-3483,41633,27146,12246,872,2271,128071,4477,213,780,1483,5621,7786,1388,8476,57,211904,1867,0.256759744,-1.359614481,1.699348613,1.533669786,0.427663416,0.770310574,0.451116187,-0.796030353,-1.425203967,0.083658734,-2.481009443,-3.426746124,4.717858985,1.551355092,0.927760667,0.286819421,-1.248902457,-4.325902878,0.31223753,-1.163991065,-6.435869522,0.068776247,-2.676896841,-1.437548506
U1523,B,11,F,2,60,85.49,142492,172,6693,188393,380,6973,26160,-3522,39425,24689,11695,716,1830,128781,4215,284,818,1720,5573,7339,1319,8681,231,213405,1685,0.271092389,-1.305295596,1.731559711,1.596865001,0.468042333,0.805416004,0.473692738,-0.7471964,-1.38342652,0.074122079,-2.602041833,-3.548819393,5.21612864,1.651755487,1.018201343,0.297257888,-1.213155207,-4.300754688,0.351614079,-1.045221071,-6.365712087,0.068249018,-2.684592237,-1.440919859
U1523,B,11,F,2,62,85.51,139352,177,6609,187405,273,4830,24503,-3070,38956,25784,11526,895,2057,121360,4270,297,806,1575,5098,6671,1122,9134,379,214248,1566,0.25632175,-1.361321788,1.69833618,1.510859448,0.41267866,0.757282827,0.447021409,-0.805148791,-1.433004791,0.079778157,-2.528505534,-3.474650681,4.706794912,1.549007191,0.925645677,0.258726342,-1.351984371,-4.398421005,0.354250698,-1.03775043,-6.361299179,0.06073534,-2.801229547,-1.492018665
U1523,B,11,F,2,64,85.53,135769,123,5680,170330,325,7839,25331,-2574,34858,21616,10968,900,1921,128558,4178,313,759,1428,3718,4568,795,5063,-1503,211150,1582,0.26276832,-1.336482548,1.713065849,1.612601776,0.477848885,0.813941821,0.507401925,-0.678451839,-1.324615548,0.088869356,-2.420587897,-3.365804953,5.947353812,1.782946383,1.136378102,0.211324944,-1.554358309,-4.54079107,0.234224648,-1.451474588,-6.605686039,0.073186528,-2.614743912,-1.410319308
U1523,B,11,F,2,66,85.55,146302,177,7417,193624,426,4301,24918,-3361,43054,27830,12863,990,2425,129082,4432,257,842,1616,5777,7648,1378,8671,19,501140,5151,0.266510959,-1.322339913,1.721452432,1.547035573,0.436340566,0.777854488,0.462199066,-0.771759602,-1.40444034,0.087136184,-2.440283051,-3.385669485,4.638232124,1.534333286,0.912427424,0.274811355,-1.2916704,-4.355990126,0.311570248,-1.166130451,-6.437133257,0.185088034,-1.686923705,-1.003841275
U1523,B,11,F,3,2,85.61,138302,71,4966,159633,246,5696,32952,-1336,35080,22577,11041,620,2001,117859,4487,243,781,1934,5299,7030,1217,8866,15,223043,1656,0.219958365,-1.514317002,1.607610018,1.553793684,0.440699479,0.781644127,0.489037516,-0.715316072,-1.3561529,0.088630022,-2.423284633,-3.368524881,5.220312708,1.652557306,1.018923621,0.311378837,-1.166744983,-4.268105096,0.392700536,-0.934707953,-6.300431988,0.073348983,-2.612526633,-1.409347918
U1523,B,11,F,3,4,85.63,145046,249,4749,154349,263,8325,43212,-3147,35614,25112,11748,653,1930,131211,4335,282,855,1720,5773,7473,1345,9110,130,219770,1969,0.189112775,-1.66541175,1.518010832,1.418206435,0.349392999,0.702262274,0.467824148,-0.759662806,-1.394091531,0.076855687,-2.565825817,-3.512291919,5.225031857,1.653460895,1.019737574,0.297586811,-1.212049295,-4.299976679,0.362774769,-1.013973108,-6.347253915,0.078408729,-2.54582002,-1.380123751
U1523,B,11,F,3,6,85.65,139516,130,4494,151296,269,6963,41334,-2757,33224,22287,10627,743,1889,123857,4453,215,860,1891,5268,7094,1386,8367,116,219226,1800,0.201642213,-1.601260375,1.556052598,1.490734509,0.399268957,0.745624432,0.476825055,-0.740605616,-1.377788105,0.084757931,-2.46795596,-3.413580382,5.55736528,1.715124125,1.075283812,0.318302149,-1.144754192,-4.252634574,0.375420649,-0.979708152,-6.327013605,0.080764571,-2.516216884,-1.367154617
U1523,B,11,F,3,8,85.67,143733,171,4945,146360,230,5034,50935,-4007,38190,33542,11536,571,2444,113704,4449,288,798,1734,6382,11014,1327,9300,73,219192,1861,0.147427106,-1.91442142,1.370348098,1.138572536,0.129775316,0.51132666,0.343927017,-1.067325804,-1.657297226,0.072863872,-2.619162344,-3.56608714,3.389899231,1.220800196,0.629996816,0.328364439,-1.113631194,-4.230739545,0.277264325,-1.282783985,-6.5060405,0.055482678,-2.891684407,-1.531646939
